fraction remaining,fraction lost,time (Myr),log10mantle ST,34R,d34 mantle,34R space,d34 space,34R space total,d34 space total,33R,d33 mantle,33R space,d33 space,33R space total,d33 space total,36R,d36 mantle,36R space,d36 space,36R space total,d36 space total,D33 mantle,D33S space,D33S total space,D36 mantle,D36 space,D36 total space,log10space,32TS_M,33TS_M,34TS_M,36TS_M,32S_M,33S_M,34S_M,36S_M,32S_S,33S_S,34S_S,36S_S,D33S M [alt],D33S S [alt],D36S M [alt],D36S S [alt],mbST,mb32S,mb33S,mb34S,mb36S
0.3,0.7,3281.403749,21.20908939,0.044162589,0,0.044162589,0,0.044162589,-3.14E-13,0.007877241,0,0.007877241,0,0.007877241,-2.20E-13,0.000153492,0,0.000153492,0,0.000153492,-1.77E-13,0,0,1.82E-15,0,0,4.90E-13,21.57706617,0.950395692,0.007486496,0.041971934,0.000145878,1.54E+21,1.21E+19,6.79E+19,2.36E+17,3.59E+21,2.83E+19,1.58E+20,5.51E+17,0,-5.84E-14,0,4.20E-13,0,0,0,0,0
0.29,0.71,3328.280945,21.19436613,0.044162589,0,0.044162589,0,0.044162589,-3.14E-13,0.007877241,0,0.007877241,0,0.007877241,-2.20E-13,0.000153492,0,0.000153492,0,0.000153492,-3.53E-13,0,0,1.82E-15,0,0,3.13E-13,21.58322648,0.950395692,0.007486496,0.041971934,0.000145878,1.49E+21,1.17E+19,6.57E+19,2.28E+17,3.64E+21,2.87E+19,1.61E+20,5.59E+17,0,-5.84E-14,0,2.44E-13,0,0,0,0,0
0.28,0.72,3375.158142,21.17912617,0.044162589,0,0.044162589,0,0.044162589,-3.14E-13,0.007877241,0,0.007877241,0,0.007877241,-2.20E-13,0.000153492,0,0.000153492,0,0.000153492,-3.53E-13,0,0,1.82E-15,0,0,3.13E-13,21.58930063,0.950395692,0.007486496,0.041971934,0.000145878,1.44E+21,1.13E+19,6.34E+19,2.20E+17,3.69E+21,2.91E+19,1.63E+20,5.67E+17,0,-5.84E-14,0,2.44E-13,0,0,0,0,0
0.27,0.73,3422.035338,21.1633319,0.044162589,0,0.044162589,0,0.044162589,-1.57E-13,0.007877241,0,0.007877241,0,0.007877241,-2.20E-13,0.000153492,0,0.000153492,0,0.000153492,-3.53E-13,0,0,-1.09E-13,0,0,-1.31E-13,21.59529099,0.950395692,0.007486496,0.041971934,0.000145878,1.38E+21,1.09E+19,6.11E+19,2.12E+17,3.74E+21,2.95E+19,1.65E+20,5.74E+17,0,-1.39E-13,0,-5.46E-14,0,0,0,0,0
0.26,0.74,3468.912534,21.14694148,0.044162589,0,0.044162589,0,0.044162589,0,0.007877241,0,0.007877241,0,0.007877241,0,0.000153492,0,0.000153492,0,0.000153492,-1.77E-13,0,0,0,0,0,-1.77E-13,21.60119985,0.950395692,0.007486496,0.041971934,0.000145878,1.33E+21,1.05E+19,5.89E+19,2.05E+17,3.79E+21,2.99E+19,1.68E+20,5.82E+17,0,0,0,-1.77E-13,1.94E-16,0,0,0,0
0.25,0.75,3515.789731,21.12990814,0.044162589,0,0.044162589,0,0.044162589,0,0.007877241,0,0.007877241,0,0.007877241,-2.20E-13,0.000153492,0,0.000153492,0,0.000153492,-3.53E-13,0,0,-2.20E-13,0,0,-3.53E-13,21.6070294,0.950395692,0.007486496,0.041971934,0.000145878,1.28E+21,1.01E+19,5.66E+19,1.97E+17,3.85E+21,3.03E+19,1.70E+20,5.90E+17,0,-2.20E-13,0,-3.53E-13,1.94E-16,0,0,0,1.63E-16
0.24,0.76,3562.666927,21.11217938,0.044162589,0,0.044162589,0,0.044162589,-1.57E-13,0.007877241,0,0.007877241,0,0.007877241,-2.20E-13,0.000153492,0,0.000153492,0,0.000153492,-3.53E-13,0,0,-1.09E-13,0,0,-1.31E-13,21.61278173,0.950395692,0.007486496,0.041971934,0.000145878,1.23E+21,9.69E+18,5.43E+19,1.89E+17,3.90E+21,3.07E+19,1.72E+20,5.98E+17,0,-1.39E-13,0,-5.46E-14,1.94E-16,0,0,0,0
0.23,0.77,3609.544124,21.09369597,0.044162589,0,0.044162589,0,0.044162589,-1.57E-13,0.007877241,0,0.007877241,0,0.007877241,-2.20E-13,0.000153492,0,0.000153492,0,0.000153492,-1.77E-13,0,0,-1.09E-13,0,0,4.55E-14,21.61845886,0.950395692,0.007486496,0.041971934,0.000145878,1.18E+21,9.29E+18,5.21E+19,1.81E+17,3.95E+21,3.11E+19,1.74E+20,6.06E+17,0,-1.39E-13,0,1.22E-13,1.94E-16,0,0,0,-1.63E-16
0.22,0.78,3656.42132,21.07439082,0.044162589,0,0.044162589,0,0.044162589,-1.57E-13,0.007877241,0,0.007877241,0,0.007877241,-2.20E-13,0.000153492,0,0.000153492,0,0.000153492,-1.77E-13,0,0,-1.09E-13,0,0,4.55E-14,21.62406274,0.950395692,0.007486496,0.041971934,0.000145878,1.13E+21,8.89E+18,4.98E+19,1.73E+17,4.00E+21,3.15E+19,1.77E+20,6.14E+17,0,-1.39E-13,0,1.22E-13,1.94E-16,0,0,0,-1.63E-16
0.21,0.79,3703.298516,21.05418743,0.044162589,0,0.044162589,0,0.044162589,-1.57E-13,0.007877241,0,0.007877241,0,0.007877241,-2.20E-13,0.000153492,0,0.000153492,0,0.000153492,-3.53E-13,0,0,-1.09E-13,0,0,-1.31E-13,21.62959523,0.950395692,0.007486496,0.041971934,0.000145878,1.08E+21,8.48E+18,4.75E+19,1.65E+17,4.05E+21,3.19E+19,1.79E+20,6.22E+17,0,-1.39E-13,0,-5.46E-14,0,0,0,0,0
0.2,0.8,3750.175713,21.03299813,0.044162589,0,0.044162589,0,0.044162589,0,0.007877241,0,0.007877241,0,0.007877241,-2.20E-13,0.000153492,0,0.000153492,0,0.000153492,-1.77E-13,0,0,-2.20E-13,0,0,-1.77E-13,21.63505812,0.950395692,0.007486496,0.041971934,0.000145878,1.03E+21,8.08E+18,4.53E+19,1.57E+17,4.10E+21,3.23E+19,1.81E+20,6.30E+17,0,-2.20E-13,0,-1.77E-13,0,0,0,0,0
0.19,0.81,3797.052909,21.01072174,0.044162589,0,0.044162589,0,0.044162589,0,0.007877241,0,0.007877241,0,0.007877241,-2.20E-13,0.000153492,0,0.000153492,0,0.000153492,-1.77E-13,0,0,-2.20E-13,0,0,-1.77E-13,21.64045315,0.950395692,0.007486496,0.041971934,0.000145878,9.74E+20,7.67E+18,4.30E+19,1.50E+17,4.15E+21,3.27E+19,1.83E+20,6.37E+17,0,-2.20E-13,0,-1.77E-13,0,0,0,0,0
0.18,0.82,3843.930106,20.98724064,0.044162589,0,0.044162589,0,0.044162589,-1.57E-13,0.007877241,0,0.007877241,0,0.007877241,-2.20E-13,0.000153492,0,0.000153492,0,0.000153492,-3.53E-13,0,0,-1.09E-13,0,0,-1.31E-13,21.64578199,0.950395692,0.007486496,0.041971934,0.000145878,9.23E+20,7.27E+18,4.08E+19,1.42E+17,4.20E+21,3.31E+19,1.86E+20,6.45E+17,0,-1.39E-13,0,-5.46E-14,0,0,0,0,0
0.17,0.83,3890.807302,20.96241706,0.044162589,0,0.044162589,0,0.044162589,-1.57E-13,0.007877241,0,0.007877241,0,0.007877241,-2.20E-13,0.000153492,0,0.000153492,0,0.000153492,-1.77E-13,0,0,-1.09E-13,0,0,4.55E-14,21.65104623,0.950395692,0.007486496,0.041971934,0.000145878,8.72E+20,6.87E+18,3.85E+19,1.34E+17,4.26E+21,3.35E+19,1.88E+20,6.53E+17,0,-1.39E-13,0,1.22E-13,0,0,0,0,0
0.16,0.84,3937.684498,20.93608812,0.044162589,0,0.044162589,0,0.044162589,-1.57E-13,0.007877241,0,0.007877241,0,0.007877241,-2.20E-13,0.000153492,0,0.000153492,0,0.000153492,-3.53E-13,0,0,-1.09E-13,0,0,-1.31E-13,21.65624742,0.950395692,0.007486496,0.041971934,0.000145878,8.20E+20,6.46E+18,3.62E+19,1.26E+17,4.31E+21,3.39E+19,1.90E+20,6.61E+17,0,-1.39E-13,0,-5.46E-14,0,0,0,0,0
0.15,0.85,3984.561695,20.90805939,0.044162589,0,0.044162589,0,0.044162589,-1.57E-13,0.007877241,0,0.007877241,0,0.007877241,0,0.000153492,0,0.000153492,0,0.000153492,-1.77E-13,0,0,1.11E-13,0,0,4.55E-14,21.66138706,0.950395692,0.007486496,0.041971934,0.000145878,7.69E+20,6.06E+18,3.40E+19,1.18E+17,4.36E+21,3.43E+19,1.92E+20,6.69E+17,0,8.09E-14,0,1.22E-13,3.89E-16,0,0,0,0
0.14,0.86,4031.438891,20.87809617,0.044162589,0,0.044162589,0,0.044162589,-1.57E-13,0.007877241,0,0.007877241,0,0.007877241,-2.20E-13,0.000153492,0,0.000153492,0,0.000153492,-3.53E-13,0,0,-1.09E-13,0,0,-1.31E-13,21.66646659,0.950395692,0.007486496,0.041971934,0.000145878,7.18E+20,5.65E+18,3.17E+19,1.10E+17,4.41E+21,3.47E+19,1.95E+20,6.77E+17,0,-1.39E-13,0,-5.46E-14,0,0,0,0,0
0.13,0.87,4078.316088,20.84591149,0.044162589,0,0.044162589,0,0.044162589,-3.14E-13,0.007877241,0,0.007877241,0,0.007877241,-2.20E-13,0.000153492,0,0.000153492,0,0.000153492,-3.53E-13,0,0,1.82E-15,0,0,3.13E-13,21.67148739,0.950395692,0.007486496,0.041971934,0.000145878,6.67E+20,5.25E+18,2.94E+19,1.02E+17,4.46E+21,3.51E+19,1.97E+20,6.85E+17,0,-5.84E-14,0,2.44E-13,0,0,0,0,1.63E-16
0.12,0.88,4125.193284,20.81114938,0.044162589,0,0.044162589,0,0.044162589,-1.57E-13,0.007877241,0,0.007877241,0,0.007877241,-2.20E-13,0.000153492,0,0.000153492,0,0.000153492,-1.77E-13,0,0,-1.09E-13,0,0,4.55E-14,21.67645081,0.950395692,0.007486496,0.041971934,0.000145878,6.15E+20,4.85E+18,2.72E+19,9.44E+16,4.51E+21,3.55E+19,1.99E+20,6.93E+17,0,-1.39E-13,0,1.22E-13,1.94E-16,0,0,0,0
0.11,0.89,4172.07048,20.77336082,0.044162589,0,0.044162589,0,0.044162589,0,0.007877241,0,0.007877241,0,0.007877241,-2.20E-13,0.000153492,0,0.000153492,0,0.000153492,-3.53E-13,0,0,-2.20E-13,0,0,-3.53E-13,21.68135814,0.950395692,0.007486496,0.041971934,0.000145878,5.64E+20,4.44E+18,2.49E+19,8.66E+16,4.56E+21,3.59E+19,2.02E+20,7.00E+17,0,-2.20E-13,0,-3.53E-13,1.94E-16,0,0,0,0
0.1,0.9,4218.947677,20.73196813,0.044162589,0,0.044162589,0,0.044162589,-1.57E-13,0.007877241,0,0.007877241,0,0.007877241,-2.20E-13,0.000153492,0,0.000153492,0,0.000153492,-3.53E-13,0,0,-1.09E-13,0,0,-1.31E-13,21.68621064,0.950395692,0.007486496,0.041971934,0.000145878,5.13E+20,4.04E+18,2.26E+19,7.87E+16,4.61E+21,3.63E+19,2.04E+20,7.08E+17,0,-1.39E-13,0,-5.46E-14,1.94E-16,0,0,0,0
0.09,0.91,4265.824873,20.68621064,0.044162589,0,0.044162589,0,0.044162589,-1.57E-13,0.007877241,0,0.007877241,0,0.007877241,0,0.000153492,0,0.000153492,0,0.000153492,-1.77E-13,0,0,1.11E-13,0,0,4.55E-14,21.69100953,0.950395692,0.007486496,0.041971934,0.000145878,4.61E+20,3.63E+18,2.04E+19,7.08E+16,4.67E+21,3.68E+19,2.06E+20,7.16E+17,0,8.09E-14,0,1.22E-13,3.89E-16,0,0,0,0
0.08,0.92,4312.70207,20.63505812,0.044162589,0,0.044162589,0,0.044162589,-1.57E-13,0.007877241,0,0.007877241,0,0.007877241,-2.20E-13,0.000153492,0,0.000153492,0,0.000153492,-3.53E-13,0,0,-1.09E-13,0,0,-1.31E-13,21.69575596,0.950395692,0.007486496,0.041971934,0.000145878,4.10E+20,3.23E+18,1.81E+19,6.30E+16,4.72E+21,3.72E+19,2.08E+20,7.24E+17,0,-1.39E-13,0,-5.46E-14,1.94E-16,0,0,0,1.63E-16
0.07,0.93,4359.579266,20.57706617,0.044162589,0,0.044162589,0,0.044162589,-1.57E-13,0.007877241,0,0.007877241,0,0.007877241,-2.20E-13,0.000153492,0,0.000153492,0,0.000153492,-3.53E-13,0,0,-1.09E-13,0,0,-1.31E-13,21.70045108,0.950395692,0.007486496,0.041971934,0.000145878,3.59E+20,2.83E+18,1.58E+19,5.51E+16,4.77E+21,3.76E+19,2.11E+20,7.32E+17,0,-1.39E-13,0,-5.46E-14,0,0,0,0,0
0.06,0.94,4406.456463,20.51011938,0.044162589,0,0.044162589,0,0.044162589,-1.57E-13,0.007877241,0,0.007877241,0,0.007877241,-2.20E-13,0.000153492,0,0.000153492,0,0.000153492,-3.53E-13,0,0,-1.09E-13,0,0,-1.31E-13,21.70509599,0.950395692,0.007486496,0.041971934,0.000145878,3.08E+20,2.42E+18,1.36E+19,4.72E+16,4.82E+21,3.80E+19,2.13E+20,7.40E+17,0,-1.39E-13,0,-5.46E-14,0,0,0,0,0
0.05,0.95,4453.333659,20.43093814,0.044162589,0,0.044162589,0,0.044162589,0,0.007877241,0,0.007877241,0,0.007877241,-2.20E-13,0.000153492,0,0.000153492,0,0.000153492,-1.77E-13,0,0,-2.20E-13,0,0,-1.77E-13,21.70969174,0.950395692,0.007486496,0.041971934,0.000145878,2.56E+20,2.02E+18,1.13E+19,3.93E+16,4.87E+21,3.84E+19,2.15E+20,7.48E+17,0,-2.20E-13,0,-1.77E-13,1.94E-16,0,0,0,1.63E-16
0.04,0.96,4500.210855,20.33402813,0.044162589,0,0.044162589,0,0.044162589,-1.57E-13,0.007877241,0,0.007877241,0,0.007877241,-2.20E-13,0.000153492,0,0.000153492,0,0.000153492,-3.53E-13,0,0,-1.09E-13,0,0,-1.31E-13,21.71423937,0.950395692,0.007486496,0.041971934,0.000145878,2.05E+20,1.62E+18,9.06E+18,3.15E+16,4.92E+21,3.88E+19,2.17E+20,7.55E+17,0,-1.39E-13,0,-5.46E-14,0,0,0,0,0
0.03,0.97,4547.088052,20.20908939,0.044162589,0,0.044162589,0,0.044162589,-1.57E-13,0.007877241,0,0.007877241,0,0.007877241,0,0.000153492,0,0.000153492,0,0.000153492,-1.77E-13,0,0,1.11E-13,0,0,4.55E-14,21.71873987,0.950395692,0.007486496,0.041971934,0.000145878,1.54E+20,1.21E+18,6.79E+18,2.36E+16,4.97E+21,3.92E+19,2.20E+20,7.63E+17,0,8.09E-14,0,1.22E-13,0,0,0,0,0
0.028,0.972,4570,20.13185543,0.044162589,0,0.044162589,0,0.044162589,-1.57E-13,0.007877241,0,0.007877241,0,0.007877241,-2.20E-13,0.000153492,0,0.000153492,0,0.000153492,-3.53E-13,0,0,-1.09E-13,0,0,-1.31E-13,21.7209227,0.950395692,0.007486496,0.041971934,0.000145878,1.29E+20,1.01E+18,5.69E+18,1.98E+16,5.00E+21,3.94E+19,2.21E+20,7.67E+17,0,-1.39E-13,0,-5.46E-14,1.94E-16,0,0,0,0
0.02,0.98,4593.965248,20.03299813,0.044162589,0,0.044162589,0,0.044162589,-1.57E-13,0.007877241,0,0.007877241,0,0.007877241,0,0.000153492,0,0.000153492,0,0.000153492,-1.77E-13,0,0,1.11E-13,0,0,4.55E-14,21.72319421,0.950395692,0.007486496,0.041971934,0.000145878,1.03E+20,8.08E+17,4.53E+18,1.57E+16,5.02E+21,3.96E+19,2.22E+20,7.71E+17,0,8.09E-14,0,1.22E-13,3.89E-16,0,0,0,0
0.01,0.99,4640.842445,19.73196813,0.044162589,0,0.044162589,0,0.044162589,-1.57E-13,0.007877241,0,0.007877241,0,0.007877241,-2.20E-13,0.000153492,0,0.000153492,0,0.000153492,-1.77E-13,0,0,-1.09E-13,0,0,4.55E-14,21.72760333,0.950395692,0.007486496,0.041971934,0.000145878,5.13E+19,4.04E+17,2.26E+18,7.87E+15,5.08E+21,4.00E+19,2.24E+20,7.79E+17,0,-1.39E-13,0,1.22E-13,3.89E-16,0,0,0,0
0.009,0.991,4645.530164,19.68621064,0.044162589,0,0.044162589,0,0.044162589,0,0.007877241,0,0.007877241,0,0.007877241,0,0.000153492,0,0.000153492,0,0.000153492,-1.77E-13,0,0,0,0,0,-1.77E-13,21.72804179,0.950395692,0.007486496,0.041971934,0.000145878,4.61E+19,3.63E+17,2.04E+18,7.08E+15,5.08E+21,4.00E+19,2.24E+20,7.80E+17,0,0,0,-1.77E-13,1.94E-16,0,0,0,0
0.008,0.992,4650.217884,19.63505812,0.044162589,0,0.044162589,0,0.044162589,-1.57E-13,0.007877241,0,0.007877241,0,0.007877241,-2.20E-13,0.000153492,0,0.000153492,0,0.000153492,-1.77E-13,0,0,-1.09E-13,0,0,4.55E-14,21.72847981,0.950395692,0.007486496,0.041971934,0.000145878,4.10E+19,3.23E+17,1.81E+18,6.30E+15,5.09E+21,4.01E+19,2.25E+20,7.81E+17,0,-1.39E-13,0,1.22E-13,1.94E-16,0,0,0,0
0.007,0.993,4654.905604,19.57706617,0.044162589,0,0.044162589,0,0.044162589,-1.57E-13,0.007877241,0,0.007877241,0,0.007877241,-2.20E-13,0.000153492,0,0.000153492,0,0.000153492,-1.77E-13,0,0,-1.09E-13,0,0,4.55E-14,21.72891738,0.950395692,0.007486496,0.041971934,0.000145878,3.59E+19,2.83E+17,1.58E+18,5.51E+15,5.09E+21,4.01E+19,2.25E+20,7.81E+17,0,-1.39E-13,0,1.22E-13,1.94E-16,0,0,0,0
0.006,0.994,4659.593323,19.51011938,0.044162589,0,0.044162589,0,0.044162589,0,0.007877241,0,0.007877241,0,0.007877241,0,0.000153492,0,0.000153492,0,0.000153492,-1.77E-13,0,0,0,0,0,-1.77E-13,21.72935452,0.950395692,0.007486496,0.041971934,0.000145878,3.08E+19,2.42E+17,1.36E+18,4.72E+15,5.10E+21,4.01E+19,2.25E+20,7.82E+17,0,0,0,-1.77E-13,1.94E-16,0,0,0,0
0.005,0.995,4664.281043,19.43093814,0.044162589,0,0.044162589,0,0.044162589,-1.57E-13,0.007877241,0,0.007877241,0,0.007877241,-2.20E-13,0.000153492,0,0.000153492,0,0.000153492,-3.53E-13,0,0,-1.09E-13,0,0,-1.31E-13,21.72979122,0.950395692,0.007486496,0.041971934,0.000145878,2.56E+19,2.02E+17,1.13E+18,3.93E+15,5.10E+21,4.02E+19,2.25E+20,7.83E+17,0,-1.39E-13,0,-5.46E-14,-1.94E-16,0,0,0,0
0.004,0.996,4668.968762,19.33402813,0.044162589,0,0.044162589,0,0.044162589,0,0.007877241,0,0.007877241,0,0.007877241,0,0.000153492,0,0.000153492,0,0.000153492,-1.77E-13,0,0,0,0,0,-1.77E-13,21.73022747,0.950395692,0.007486496,0.041971934,0.000145878,2.05E+19,1.62E+17,9.06E+17,3.15E+15,5.11E+21,4.02E+19,2.26E+20,7.84E+17,0,0,0,-1.77E-13,1.94E-16,0,0,0,0
0.003,0.997,4673.656482,19.20908939,0.044162589,0,0.044162589,0,0.044162589,-1.57E-13,0.007877241,0,0.007877241,0,0.007877241,-2.20E-13,0.000153492,0,0.000153492,0,0.000153492,-3.53E-13,0,0,-1.09E-13,0,0,-1.31E-13,21.73066329,0.950395692,0.007486496,0.041971934,0.000145878,1.54E+19,1.21E+17,6.79E+17,2.36E+15,5.11E+21,4.03E+19,2.26E+20,7.85E+17,0,-1.39E-13,0,-5.46E-14,1.94E-16,0,0,0,0
0.002,0.998,4678.344202,19.03299813,0.044162589,0,0.044162589,0,0.044162589,0,0.007877241,0,0.007877241,0,0.007877241,-2.20E-13,0.000153492,0,0.000153492,0,0.000153492,-1.77E-13,0,0,-2.20E-13,0,0,-1.77E-13,21.73109868,0.950395692,0.007486496,0.041971934,0.000145878,1.03E+19,8.08E+16,4.53E+17,1.57E+15,5.12E+21,4.03E+19,2.26E+20,7.85E+17,0,-2.20E-13,0,-1.77E-13,1.94E-16,0,0,0,0
0.001,0.999,4683.031921,18.73196813,0.044162589,0,0.044162589,0,0.044162589,0,0.007877241,0,0.007877241,0,0.007877241,-2.20E-13,0.000153492,0,0.000153492,0,0.000153492,-1.77E-13,0,0,-2.20E-13,0,0,-1.77E-13,21.73153362,0.950395692,0.007486496,0.041971934,0.000145878,5.13E+18,4.04E+16,2.26E+17,7.87E+14,5.12E+21,4.03E+19,2.26E+20,7.86E+17,0,-2.20E-13,0,-1.77E-13,0,0,0,0,0
