fraction remaining,fraction lost,time (Myr),log10mantle ST,34R,d34 mantle,34R space,d34 space,34R space total,d34 space total,33R,d33 mantle,33R space,d33 space,33R space total,d33 space total,36R,d36 mantle,36R space,d36 space,36R space total,d36 space total,D33 mantle,D33S space,D33S total space,D36 mantle,D36 space,D36 total space,log10space,32TS_M,33TS_M,34TS_M,36TS_M,32S_M,33S_M,34S_M,36S_M,32S_S,33S_S,34S_S,36S_S,D33S M [alt],D33S S [alt],D36S M [alt],D36S S [alt],mbST,mb32S,mb33S,mb34S,mb36S
0.03,0.97,4547.088052,20.20908939,0.059118984,338.6666245,0.052919883,198.2966725,0.043707309,-10.30918635,0.009144917,160.9288947,0.008649221,98.00134524,0.007838652,-4.898758379,0.000268587,749.8412968,0.000215602,404.645479,0.000149988,-22.82555499,-1.151848073,0.359533503,0.42381372,9.326868037,-5.527118891,-3.329001063,21.71873987,0.935862982,0.008558389,0.055327269,0.00025136,1.51461E+20,1.3851E+18,8.95424E+18,4.06805E+16,4.97565E+21,3.90024E+19,2.17472E+20,7.4629E+17,-13.48441693,0.410472591,106.3747102,-3.238100926,1.94371E-16,0,0,0,0
0.025112347,0.974887653,4570,20.13185543,0.06,358.6159999,0.054201491,227.3168782,0.043761395,-9.084478925,0.009214386,169.7479346,0.008755758,111.5259349,0.007843368,-4.300063395,0.000276317,800.2073231,0.000225729,470.6272787,0.000150381,-20.270893,-1.21948942,0.273555255,0.388796547,10.08059435,-5.139544636,-3.080965694,21.7209227,0.93502449,0.008615677,0.056101469,0.000258363,1.26671E+20,1.1672E+18,7.60028E+18,3.50015E+16,5.00044E+21,3.92203E+19,2.18826E+20,7.51969E+17,-14.9393054,0.378443251,118.8369232,-3.010383041,1.94371E-16,0,0,0,0
0.02,0.98,4593.965248,20.03299813,0.06114686,384.5850409,0.055009224,245.6068727,0.043822095,-7.710017642,0.009304076,181.1338827,0.008822271,119.9696833,0.007848636,-3.631304608,0.000286538,866.7954044,0.000232227,512.956633,0.000150825,-17.37719138,-1.30747682,0.21931789,0.346806805,11.0973738,-4.876021659,-2.778995892,21.72319421,0.933935744,0.008689409,0.057107238,0.000267608,1.00766E+20,9.37537E+17,6.16154E+18,2.88734E+16,5.02634E+21,3.94499E+19,2.20265E+20,7.58097E+17,-16.92741333,0.339354477,136.0838266,-2.728157864,1.94371E-16,0,0,0,0
0.01,0.99,4640.842445,19.73196813,0.064775938,466.7604397,0.056060689,269.4158194,0.043958773,-4.615130811,0.009582603,216.4922986,0.008908144,130.8711061,0.007860379,-2.140584747,0.000320049,1085.118186,0.000240817,568.9195646,0.000151845,-10.729192,-1.585371672,0.148664676,0.238873748,14.58375295,-4.510418209,-1.978657274,21.72760333,0.930510768,0.008916715,0.060274708,0.000297809,5.01984E+19,4.81031E+17,3.25165E+18,1.60659E+16,5.07691E+21,3.99064E+19,2.23175E+20,7.70904E+17,-23.88932781,0.236207621,198.2733504,-1.960443454,1.94371E-16,0,0,0,0
0.009,0.991,4645.530164,19.68621064,0.06534612,479.6713929,0.059387902,344.7559018,0.043974376,-4.261818397,0.009625664,221.9587887,0.009174818,164.7248558,0.007861707,-1.972075181,0.000325475,1120.469282,0.00026898,752.4055977,0.000151964,-9.955224915,-1.628954356,-0.075196239,0.225034435,15.16910419,-3.182274667,-1.873301616,21.72804179,0.929975402,0.008951631,0.060770284,0.000302684,4.51525E+19,4.34623E+17,2.95054E+18,1.4696E+16,5.08196E+21,3.99529E+19,2.23476E+20,7.72274E+17,-25.07197865,0.222761293,209.0936359,-1.85776996,0,0,0,0,0
0.008,0.992,4650.217884,19.63505812,0.065989471,494.2391931,0.059910656,356.5929272,0.04399049,-3.896935835,0.009674031,228.0988894,0.009216047,169.9587211,0.007863074,-1.798495037,0.00033165,1160.698424,0.00027354,782.1158845,0.000152087,-9.151777811,-1.678102842,-0.110398058,0.21032714,15.84195639,-2.949556421,-1.760585536,21.72847981,0.929372217,0.008990776,0.061328781,0.000308226,4.01096E+19,3.88021E+17,2.64681E+18,1.33023E+16,5.087E+21,3.99995E+19,2.2378E+20,7.73668E+17,-26.43429504,0.208426918,221.6439568,-1.747599724,1.94371E-16,0,0,0,0
0.007,0.993,4654.905604,19.57706617,0.066726508,510.9283502,0.060500494,369.9489837,0.044007187,-3.518856713,0.009729159,235.0972862,0.009262356,175.8375318,0.007864487,-1.619157879,0.000338792,1207.230353,0.00027873,815.9258493,0.000152216,-8.31441557,-1.734372292,-0.150124402,0.194602429,16.62899117,-2.679020075,-1.63917597,21.72891738,0.928682342,0.009035298,0.061967729,0.00031463,3.50698E+19,3.412E+17,2.34009E+18,1.18814E+16,5.09204E+21,4.00463E+19,2.24086E+20,7.75089E+17,-28.03081414,0.193053328,236.4664873,-1.628587816,1.94371E-16,0,0,0,0
0.006,0.994,4659.593323,19.51011938,0.067587596,530.4264994,0.061176224,385.2499435,0.04402456,-3.125462845,0.009793191,243.2259505,0.009315138,182.5381141,0.007865952,-1.433174384,0.000347229,1262.195045,0.000284733,855.0328953,0.00015235,-7.437305114,-1.800062855,-0.195643664,0.177660838,17.5705078,-2.358666151,-1.507278662,21.72935452,0.927877893,0.009086885,0.062713037,0.000322186,3.00338E+19,2.94127E+17,2.02991E+18,1.04286E+16,5.09708E+21,4.00934E+19,2.24397E+20,7.76541E+17,-29.94369666,0.176438982,254.3846963,-1.498925709,1.94371E-16,0,0,0,0
0.005,0.995,4664.281043,19.43093814,0.068620403,553.8129648,0.061965688,403.1262446,0.044042737,-2.713886429,0.009869468,252.9092038,0.009376444,190.3208657,0.007867478,-1.239347758,0.000357479,1328.97394,0.000291823,901.2271281,0.000152492,-6.512459207,-1.878781135,-0.248833263,0.15922481,18.73123547,-1.970207428,-1.362372791,21.72979122,0.926915193,0.00914816,0.063605294,0.000331352,2.50022E+19,2.46758E+17,1.71566E+18,8.93775E+15,5.10211E+21,4.01407E+19,2.24711E+20,7.78032E+17,-32.30447305,0.158303753,276.7293074,-1.356074992,0,0,0,0,0
0.004,0.996,4668.968762,19.33402813,0.06990596,582.9225877,0.062912586,424.5674332,0.044061897,-2.280035086,0.009963633,264.8632494,0.009449476,199.5920512,0.00786908,-1.035982332,0.000370436,1413.39333,0.000300438,957.3504264,0.000152643,-5.528326489,-1.976650589,-0.312639479,0.138885706,20.22423891,-1.483974356,-1.200704932,21.73022747,0.925720186,0.009223536,0.064713358,0.00034292,1.9976E+19,1.99033E+17,1.39644E+18,7.39983E+15,5.10713E+21,4.01884E+19,2.2503E+20,7.7957E+17,-35.34188325,0.138235737,305.8404133,-1.196259825,0,0,0,0,0
0.003,0.997,4673.656482,19.20908939,0.071598934,621.2576179,0.06409121,451.2557295,0.044082319,-1.817609851,0.010086359,280.4431542,0.009539634,211.0373962,0.007870778,-0.820490928,0.000387837,1526.760039,0.000311328,1028.299407,0.000152806,-4.466833092,-2.105340623,-0.392069651,0.115991108,22.2726078,-0.847544164,-1.016199215,21.73066329,0.924151956,0.009321329,0.066168295,0.000358421,1.49566E+19,1.50858E+17,1.07088E+18,5.80073E+15,5.11215E+21,4.02366E+19,2.25356E+20,7.81169E+17,-39.50451906,0.115578145,346.370565,-1.013374376,1.94371E-16,0,0,0,0
0.002,0.998,4678.344202,19.03299813,0.074054892,676.8693595,0.065643364,486.4020675,0.044104485,-1.315684842,0.010261904,302.7281871,0.009657138,225.954303,0.007872606,-0.58843687,0.000413759,1695.641049,0.000325952,1123.576719,0.000152986,-3.295952453,-2.291619267,-0.496677812,0.089357149,25.41188169,0.043929448,-0.797631345,21.73109868,0.921887924,0.009460325,0.068270311,0.00038144,9.94664E+18,1.02071E+17,7.36597E+17,4.11551E+15,5.11716E+21,4.02854E+19,2.2569E+20,7.82854E+17,-45.85953308,0.089140824,409.5892658,-0.796151253,1.94371E-16,0,0,0,0
0.001,0.999,4683.031921,18.73196813,0.078450065,776.391891,0.067895036,537.388047,0.044129443,-0.750544381,0.010569104,341.7266492,0.009825212,247.2910034,0.007874639,-0.330349942,0.000462149,2010.897799,0.000347738,1265.510174,0.000153194,-1.943951322,-2.623725991,-0.648414052,0.056250791,31.53297566,1.446428687,-0.518398647,21.73153362,0.917867965,0.009701042,0.072006801,0.000424191,4.95163E+18,5.23343E+16,3.88456E+17,2.28839E+15,5.12216E+21,4.03351E+19,2.26038E+20,7.84682E+17,-58.11517462,0.056180414,535.7532058,-0.517916999,1.94371E-16,0,0,0,0
